"Brewery_id","Brewery_Name","City","State","Beer_Name","Beer_ID","ABV","IBU","Style","Ounces"
432,"North Country Brewing Company","Slippery Rock","PA","Station 33 Firehouse Red",1305,0.055,NA,"Irish Red Ale",12
432,"North Country Brewing Company","Slippery Rock","PA","Paleo IPA",1307,0.06,NA,"English India Pale Ale (IPA)",12
433,"Seabright Brewery","Santa Cruz","CA","Blur India Pale Ale",1302,0.074,60,"American IPA",12
434,"French Broad Brewery","Asheville","NC","Gateway Kolsch Style Ale",1300,0.053,32,"Kölsch",12
434,"French Broad Brewery","Asheville","NC","13 Rebels ESB",1259,0.052,42,"Extra Special / Strong Bitter (ESB)",12
434,"French Broad Brewery","Asheville","NC","Wee-Heavy-Er Scotch Ale",1260,0.07,24,"Scotch Ale / Wee Heavy",12
435,"Angry Orchard Cider Company","Cincinnati","OH","Angry Orchard Apple Ginger",1294,0.05,NA,"Cider",16
435,"Angry Orchard Cider Company","Cincinnati","OH","Angry Orchard Crisp Apple",1292,0.05,NA,"Cider",12
435,"Angry Orchard Cider Company","Cincinnati","OH","Angry Orchard Crisp Apple",1293,0.05,NA,"Cider",16
436,"Two Roads Brewing Company","Stratford","CT","No Limits Hefeweizen",1285,0.05,NA,"Hefeweizen",16
436,"Two Roads Brewing Company","Stratford","CT","Ol' Factory Pils",1169,0.05,NA,"German Pilsener",12
436,"Two Roads Brewing Company","Stratford","CT","Honeyspot Road White IPA",1189,0.06,NA,"American White IPA",12
436,"Two Roads Brewing Company","Stratford","CT","Workers Comp Saison",1170,0.048,NA,"Saison / Farmhouse Ale",12
436,"Two Roads Brewing Company","Stratford","CT","Road 2 Ruin Double IPA",1171,0.072,NA,"American Double / Imperial IPA",12
437,"Southern Oregon Brewing Company","Medford","OR","Nice Rack IPA",1282,0.055,65,"American IPA",16
437,"Southern Oregon Brewing Company","Medford","OR","Na Zdraví Pilsner",1283,0.048,32,"Czech Pilsener",16
438,"Brooklyn Brewery","Brooklyn","NY","East India Pale Ale",566,0.068,47,"English India Pale Ale (IPA)",12
438,"Brooklyn Brewery","Brooklyn","NY","Brooklyn Summer Ale",756,0.045,NA,"English Pale Mild Ale",12
438,"Brooklyn Brewery","Brooklyn","NY","East India Pale Ale",1279,0.068,47,"English India Pale Ale (IPA)",16
438,"Brooklyn Brewery","Brooklyn","NY","Brooklyn Lager (16 oz.)",66,0.052,NA,"American Amber / Red Lager",16
438,"Brooklyn Brewery","Brooklyn","NY","Brooklyn Lager (12 oz.)",65,0.052,NA,"American Amber / Red Lager",12
438,"Brooklyn Brewery","Brooklyn","NY","Brooklyn Summer Ale (2011)",328,0.045,NA,"English Pale Mild Ale",12
439,"The Right Brain Brewery","Traverse City","MI","Northern Hawk Owl Amber",1278,0.058,NA,"American Amber / Red Ale",12
439,"The Right Brain Brewery","Traverse City","MI","Will Power Pale Ale",1276,0.047,NA,"American Pale Ale (APA)",16
439,"The Right Brain Brewery","Traverse City","MI","CEO Stout",1277,0.059,NA,"American Stout",16
440,"Kona Brewing Company","Kona","HI","Longboard Island Lager",1220,0.046,18,"American Amber / Red Lager",16
440,"Kona Brewing Company","Kona","HI","Longboard Island Lager",1274,0.046,18,"American Amber / Red Lager",24
440,"Kona Brewing Company","Kona","HI","Longboard Island Lager",590,0.046,18,"American Amber / Red Lager",12
440,"Kona Brewing Company","Kona","HI","Longboard Island Lager",1070,0.046,18,"American Amber / Red Lager",12
441,"MillKing It Productions","Royal Oak","MI","BRIK Irish Red Ale",365,0.048,NA,"Irish Red Ale",16
441,"MillKing It Productions","Royal Oak","MI","AXL Pale Ale",273,NA,NA,"American Pale Ale (APA)",16
441,"MillKing It Productions","Royal Oak","MI","SNO White Ale",1273,0.048,NA,"Witbier",16
442,"Pateros Creek Brewing Company","Fort Collins","CO","Stimulator Pale Ale",697,0.053,48,"American Pale Ale (APA)",16
442,"Pateros Creek Brewing Company","Fort Collins","CO","Rustic Red",1268,0.052,23,"Irish Red Ale",16
442,"Pateros Creek Brewing Company","Fort Collins","CO","Old Town Ale",696,0.045,22,"Kölsch",16
442,"Pateros Creek Brewing Company","Fort Collins","CO","Cache La Porter",694,0.05,24,"American Porter",16
442,"Pateros Creek Brewing Company","Fort Collins","CO","Car 21",695,0.044,28,"English Bitter",16
443,"O'Fallon Brewery","O'Fallon","MO","O'Fallon Wheach",128,0.051,7,"Fruit / Vegetable Beer",12
443,"O'Fallon Brewery","O'Fallon","MO","O'Fallon Pumpkin Beer",1264,0.055,NA,"Pumpkin Ale",12
443,"O'Fallon Brewery","O'Fallon","MO","5 Day IPA",1258,0.061,66,"American IPA",12
444,"Marble Brewery","Albuquerque","NM","Marble Pilsner",1262,0.047,NA,"German Pilsener",12
444,"Marble Brewery","Albuquerque","NM","Marble India Pale Ale",845,0.062,NA,"American IPA",12
445,"Big Wood Brewery","Vadnais Heights","MN","Bad Axe Imperial IPA",1255,0.098,76,"American Double / Imperial IPA",16
445,"Big Wood Brewery","Vadnais Heights","MN","Jack Pine Savage",1257,0.053,43,"American Pale Ale (APA)",16
445,"Big Wood Brewery","Vadnais Heights","MN","Morning Wood",986,0.055,35,"Oatmeal Stout",16
445,"Big Wood Brewery","Vadnais Heights","MN","Forest Fire Imperial Smoked Rye",1256,0.099,85,"Rye Beer",16
445,"Big Wood Brewery","Vadnais Heights","MN","Bark Bite IPA",985,0.066,50,"American IPA",16
446,"Howard Brewing Company","Lenoir","NC","Action Man Lager",1250,0.055,NA,"Vienna Lager",12
446,"Howard Brewing Company","Lenoir","NC","Trail Maker Pale Ale",1251,0.065,NA,"American Pale Ale (APA)",12
447,"Downeast Cider House","Leominster","MA","Orignal Blend",977,0.051,NA,"Cider",12
447,"Downeast Cider House","Leominster","MA","Cranberry Blend",1246,0.049,NA,"Cider",12
448,"Swamp Head Brewery","Gainesville","FL","Cotton Mouth",1241,0.05,10,"Witbier",12
448,"Swamp Head Brewery","Gainesville","FL","Stump Knocker Pale Ale",1240,0.056,35,"American Pale Ale (APA)",12
448,"Swamp Head Brewery","Gainesville","FL","Midnight Oil",1239,0.05,38,"Oatmeal Stout",12
448,"Swamp Head Brewery","Gainesville","FL","Big Nose",1242,0.073,50,"American IPA",12
448,"Swamp Head Brewery","Gainesville","FL","Wild Night",1238,0.059,18,"Cream Ale",12
449,"Mavericks Beer Company","Half Moon Bay","CA","Pit Stop Chocolate Porter",1237,0.037,34,"American Porter",12
449,"Mavericks Beer Company","Half Moon Bay","CA","Back in the Saddle Rye Pale Ale",1047,0.037,53,"American Pale Ale (APA)",12
449,"Mavericks Beer Company","Half Moon Bay","CA","Pace Setter Belgian Style Wit",1236,0.037,21,"Witbier",12
450,"TailGate Beer","San Diego","CA","Dodgy Knight Imperial IPA",1229,0.08,95,"American Double / Imperial IPA",12
450,"TailGate Beer","San Diego","CA","TailGate Saison",1164,0.05,NA,"Saison / Farmhouse Ale",12
450,"TailGate Beer","San Diego","CA","TailGate Hefeweizen",623,0.049,28,"Hefeweizen",24
450,"TailGate Beer","San Diego","CA","TailGate IPA",663,0.05,44,"American IPA",24
450,"TailGate Beer","San Diego","CA","TailGate IPA",662,0.05,44,"American IPA",12
450,"TailGate Beer","San Diego","CA","Blacktop Blonde",622,0.05,19,"American Blonde Ale",24
450,"TailGate Beer","San Diego","CA","Blacktop Blonde",362,0.05,19,"American Blonde Ale",12
450,"TailGate Beer","San Diego","CA","TailGate Hefeweizen",361,0.049,28,"Hefeweizen",12
451,"Northwest Brewing Company","Pacific","WA","Three Skulls Ale Pale Ale",1226,0.063,42,"American Pale Ale (APA)",16
451,"Northwest Brewing Company","Pacific","WA","Hoppy Bitch IPA",1227,0.063,NA,"American IPA",16
452,"Dad & Dude's Breweria","Aurora","CO","Dank IPA (2012)",964,0.065,NA,"American IPA",16
452,"Dad & Dude's Breweria","Aurora","CO","Dank IPA",1224,0.065,NA,"American IPA",16
453,"Centennial Beer Company","Edwards","CO","All American Blonde Ale",1219,0.05,NA,"American Blonde Ale",12
453,"Centennial Beer Company","Edwards","CO","All American Red Ale",1218,0.05,NA,"American Amber / Red Ale",12
454,"Denali Brewing Company","Talkeetna","AK","Single Engine Red",929,0.058,46,"Irish Red Ale",12
454,"Denali Brewing Company","Talkeetna","AK","Chuli Stout",1213,0.059,55,"Irish Dry Stout",12
454,"Denali Brewing Company","Talkeetna","AK","Mother Ale",1159,0.056,46,"American Blonde Ale",12
454,"Denali Brewing Company","Talkeetna","AK","Twister Creek India Pale Ale",947,0.065,71,"American IPA",12
455,"Deschutes Brewery","Bend","OR","Mirror Pond Pale Ale",1210,0.05,40,"American Pale Ale (APA)",12
456,"Sunken City Brewing Company","Hardy","VA","Dam Lager",1207,0.045,NA,"American Amber / Red Lager",12
456,"Sunken City Brewing Company","Hardy","VA","Red Clay IPA",1206,0.07,NA,"American IPA",12
457,"Lucette Brewing Company","Menominie","WI","Hips Don't Lie",1204,0.062,NA,"Hefeweizen",16
457,"Lucette Brewing Company","Menominie","WI","The Farmer's Daughter",700,0.048,NA,"American Blonde Ale",16
457,"Lucette Brewing Company","Menominie","WI","Ride Again Pale Ale",1122,0.052,NA,"American Pale Ale (APA)",16
458,"The Black Tooth Brewing Company","Sheridan","WY","Wagon Box Wheat Beer",1197,0.059,15,"American Pale Wheat Ale",12
458,"The Black Tooth Brewing Company","Sheridan","WY","Saddle Bronc Brown Ale (2013)",1198,0.048,16,"English Brown Ale",12
458,"The Black Tooth Brewing Company","Sheridan","WY","Indian Paintbrush IPA",1199,0.07,75,"American IPA",12
458,"The Black Tooth Brewing Company","Sheridan","WY","Bomber Mountain Amber Ale (2013)",1200,0.046,20,"American Amber / Red Ale",12
459,"Kenai River Brewing Company","Soldotna","AK","Skilak Scottish Ale",1193,0.058,NA,"Scottish Ale",12
459,"Kenai River Brewing Company","Soldotna","AK","Peninsula Brewers Reserve (PBR)",1187,0.05,15,"American Blonde Ale",12
459,"Kenai River Brewing Company","Soldotna","AK","Skilak Scottish Ale (2011)",348,0.058,NA,"Scottish Ale",12
459,"Kenai River Brewing Company","Soldotna","AK","Sunken Island IPA",349,0.068,NA,"American IPA",12
460,"River North Brewery","Denver","CO","River North White Ale",1180,0.05,NA,"Witbier",16
460,"River North Brewery","Denver","CO","River North Ale",1179,0.05,NA,"American Amber / Red Ale",16
461,"Fremont Brewing Company","Seattle","WA","Fremont Summer Ale",875,0.065,45,"American Pale Ale (APA)",12
461,"Fremont Brewing Company","Seattle","WA","Harvest Ale",901,0.065,35,"Saison / Farmhouse Ale",12
461,"Fremont Brewing Company","Seattle","WA","Abominable Ale",994,0.08,NA,"English Strong Ale",12
461,"Fremont Brewing Company","Seattle","WA","Universale Pale Ale",858,0.056,30,"American Pale Ale (APA)",12
461,"Fremont Brewing Company","Seattle","WA","Fremont Organic Pale Ale",1116,0.045,NA,"American Pale Ale (APA)",12
461,"Fremont Brewing Company","Seattle","WA","77 Fremont Select Spring Session IPA",1174,0.04,NA,"American IPA",12
461,"Fremont Brewing Company","Seattle","WA","Interurban IPA",857,0.065,80,"American IPA",12
462,"Armstrong Brewing Company","South San Francisco","CA","Mo's Gose",1172,0.052,10,"Gose",16
463,"AC Golden Brewing Company","Golden","CO","Colorado Native",1165,0.055,26,"American Amber / Red Lager",12
463,"AC Golden Brewing Company","Golden","CO","Colorado Native (2011)",431,0.055,26,"American Amber / Red Lager",12
464,"Big Bend Brewing Company","Alpine","TX","Terlingua Gold",1154,0.06,NA,"American Blonde Ale",12
464,"Big Bend Brewing Company","Alpine","TX","Big Bend Hefeweizen",1155,0.056,NA,"Hefeweizen",12
464,"Big Bend Brewing Company","Alpine","TX","La Frontera Premium IPA",1158,0.078,NA,"American IPA",12
464,"Big Bend Brewing Company","Alpine","TX","Tejas Lager",1157,0.047,NA,"Czech Pilsener",12
464,"Big Bend Brewing Company","Alpine","TX","Number 22 Porter",1156,0.064,NA,"American Porter",12
465,"Good Life Brewing Company","Bend","OR","Descender IPA",1109,0.07,70,"American IPA",12
465,"Good Life Brewing Company","Bend","OR","Sweet As Pacific Ale",1108,0.06,18,"American Pale Wheat Ale",12
466,"Engine 15 Brewing","Jacksonville Beach","FL","Nut Sack Imperial Brown Ale",1107,0.07,NA,"American Brown Ale",12
467,"Green Room Brewing","Jacksonville","FL","Pablo Beach Pale Ale",1106,0.05,30,"American Pale Ale (APA)",12
468,"Brindle Dog Brewing Company","Tampa Bay","FL","Orange Grove Wheat Ale",1095,NA,NA,"American Pale Wheat Ale",12
468,"Brindle Dog Brewing Company","Tampa Bay","FL","Tampa Pale Ale",1096,NA,NA,"American Pale Ale (APA)",12
469,"Peace Tree Brewing Company","Knoxville","IA","Side Kick Kölsch",1087,0.05,NA,"Kölsch",12
470,"Terrapin Brewing Company","Athens","GA","RecreationAle",1082,0.047,42,"American Pale Ale (APA)",12
471,"Pete's Brewing Company","San Antonio","TX","Pete's Wicked Pale Ale (1997)",1056,NA,NA,"American Pale Ale (APA)",12
471,"Pete's Brewing Company","San Antonio","TX","Pete's Wicked Summer Brew (1996)",1053,0.047,NA,"American Pale Wheat Ale",12
471,"Pete's Brewing Company","San Antonio","TX","Pete's Wicked Summer Brew (1997)",1054,0.047,NA,"American Pale Wheat Ale",12
471,"Pete's Brewing Company","San Antonio","TX","Pete's ESP Lager (1998)",1062,0.051,NA,"American Pale Lager",12
471,"Pete's Brewing Company","San Antonio","TX","Pete's Wicked Bohemian Pilsner (1997)",1060,0.049,NA,"Czech Pilsener",12
471,"Pete's Brewing Company","San Antonio","TX","Pete's Wicked Summer Brew (1995)",1061,0.047,NA,"American Pale Wheat Ale",12
471,"Pete's Brewing Company","San Antonio","TX","Pete's Wicked Summer Brew (2002)",1055,0.047,NA,"American Pale Wheat Ale",12
472,"Okoboji Brewing Company","Spirit Lake","IA","Boji Beach Golden Rye Ale",600,0.05,23,"Rye Beer",16
472,"Okoboji Brewing Company","Spirit Lake","IA","33 Select Brown Ale",1058,0.065,26,"American Brown Ale",16
472,"Okoboji Brewing Company","Spirit Lake","IA","Midwest Charm Farmhouse Ale",603,0.06,29,"Saison / Farmhouse Ale",16
472,"Okoboji Brewing Company","Spirit Lake","IA","Boji Blue Pale Ale",602,0.05,45,"American Pale Ale (APA)",16
472,"Okoboji Brewing Company","Spirit Lake","IA","The Hole in Hadrian's Wall",1059,0.095,19,"Scottish Ale",16
472,"Okoboji Brewing Company","Spirit Lake","IA","Winter Games Select #32 Stout",601,0.057,26,"American Stout",16
473,"Crystal Springs Brewing Company","Boulder","CO","Summertime Ale",681,0.052,23,"Kölsch",16
473,"Crystal Springs Brewing Company","Boulder","CO","South Ridge Amber Ale",1057,0.06,31,"American Amber / Red Ale",16
474,"Engine House 9","Tacoma","WA","Underachiever",1039,0.05,NA,"American Adjunct Lager",16
475,"Tonka Beer Company","Minnetonka","MN","Big Island Shandy",1027,0.05,NA,"Shandy",16
475,"Tonka Beer Company","Minnetonka","MN","Preservation IPA",1026,0.068,NA,"American IPA",16
476,"Red Hare Brewing Company","Marietta","GA","Watership Brown Ale",1021,0.072,55,"American Brown Ale",12
476,"Red Hare Brewing Company","Marietta","GA","Long Day Lager",715,0.049,NA,"Czech Pilsener",12
476,"Red Hare Brewing Company","Marietta","GA","Gangway IPA",938,0.062,55,"American IPA",12
477,"Hangar 24 Craft Brewery","Redlands","CA","Hangar 24 Helles Lager",1015,0.043,14,"Munich Helles Lager",12
477,"Hangar 24 Craft Brewery","Redlands","CA","Orange Wheat",1016,0.046,17,"Fruit / Vegetable Beer",12
478,"Big Elm Brewing","Sheffield","MA","413 Farmhouse Ale",1001,0.06,NA,"Saison / Farmhouse Ale",12
478,"Big Elm Brewing","Sheffield","MA","Big Elm IPA",1003,0.07,NA,"American IPA",12
478,"Big Elm Brewing","Sheffield","MA","Gerry Dog Stout",1002,0.065,NA,"American Stout",12
479,"Good People Brewing Company","Birmingham","AL","Snake Handler Double IPA",312,0.093,103,"American Double / Imperial IPA",12
479,"Good People Brewing Company","Birmingham","AL","Good People Pale Ale",1000,0.056,36,"American Pale Ale (APA)",12
479,"Good People Brewing Company","Birmingham","AL","Good People IPA",309,0.06,64,"American IPA",12
479,"Good People Brewing Company","Birmingham","AL","Good People American Brown Ale",308,0.058,36,"American Brown Ale",12
479,"Good People Brewing Company","Birmingham","AL","Coffee Oatmeal Stout",311,0.06,54,"Oatmeal Stout",12
480,"Heavy Seas Beer","Halethorpe","MD","AARGHtoberfest!",989,0.06,30,"Märzen / Oktoberfest",12
480,"Heavy Seas Beer","Halethorpe","MD","Davy Jones Lager",988,0.06,NA,"Cream Ale",12
480,"Heavy Seas Beer","Halethorpe","MD","Loose Cannon",990,0.072,45,"American IPA",12
481,"Telluride Brewing Company","Telluride","CO","Tempter IPA",827,0.064,NA,"American IPA",12
481,"Telluride Brewing Company","Telluride","CO","Bridal Veil Rye Pale Ale",589,0.055,NA,"American Pale Ale (APA)",12
481,"Telluride Brewing Company","Telluride","CO","Face Down Brown Ale",973,0.057,NA,"American Brown Ale",12
482,"7 Seas Brewing Company","Gig Harbor","WA","Rude Parrot IPA",972,0.059,75,"American IPA",16
482,"7 Seas Brewing Company","Gig Harbor","WA","Ballz Deep Double IPA",47,0.084,82,"American Double / Imperial IPA",16
482,"7 Seas Brewing Company","Gig Harbor","WA","British Pale Ale (2010)",866,0.054,30,"English Pale Ale",16
482,"7 Seas Brewing Company","Gig Harbor","WA","British Pale Ale",48,0.054,30,"English Pale Ale",16
483,"Confluence Brewing Company","Des Moines","IA","Des Moines IPA",970,0.068,75,"American IPA",16
483,"Confluence Brewing Company","Des Moines","IA","Farmer John's Multi-Grain Ale",968,0.056,21,"American Blonde Ale",16
483,"Confluence Brewing Company","Des Moines","IA","Capital Gold Golden Lager",969,0.048,22,"German Pilsener",16
484,"Bale Breaker Brewing Company","Yakima","WA","Topcutter India Pale Ale",966,0.068,70,"American IPA",12
484,"Bale Breaker Brewing Company","Yakima","WA","Field 41 Pale Ale",965,0.044,38,"American Pale Ale (APA)",12
485,"The Manhattan Brewing Company","New York","NY","Manhattan Gold Lager (1990)",963,NA,NA,"American Amber / Red Lager",12
486,"MacTarnahans Brewing Company","Portland","OR","Mac's Highlander Pale Ale (2000)",962,0.05,NA,"American Pale Ale (APA)",12
486,"MacTarnahans Brewing Company","Portland","OR","Mac's Scottish Style Amber Ale (2000)",961,0.051,32,"American Amber / Red Ale",12
487,"Stillmank Beer Company","Green Bay","WI","Wisco Disco",953,0.051,31,"American Amber / Red Ale",16
488,"Redhook Brewery","Woodinville","WA","Long Hammer IPA",945,0.065,44,"American IPA",16
488,"Redhook Brewery","Woodinville","WA","Long Hammer IPA",583,0.065,44,"American IPA",12
488,"Redhook Brewery","Woodinville","WA","Copper Hook (2011)",339,0.058,27,"American Amber / Red Ale",12
489,"Dock Street Brewery","Philadelphia","PA","Dock Street Amber Beer (1992)",944,NA,NA,"American Amber / Red Ale",12
490,"Blue Point Brewing Company","Patchogue","NY","Blue Point Summer Ale",667,0.044,16,"American Blonde Ale",12
490,"Blue Point Brewing Company","Patchogue","NY","Toasted Lager",665,0.055,28,"Vienna Lager",12
490,"Blue Point Brewing Company","Patchogue","NY","Blue Point White IPA",692,0.06,40,"American White IPA",12
490,"Blue Point Brewing Company","Patchogue","NY","Toxic Sludge",939,0.07,NA,"American Black Ale",16
491,"Tampa Bay Brewing Company","Tampa","FL","Loafin Bräu",936,0.055,NA,"Altbier",16
491,"Tampa Bay Brewing Company","Tampa","FL","Old Elephant Foot IPA",544,0.07,80,"American IPA",16
492,"Devil's Canyon Brewery","Belmont","CA","Deadicated Amber",924,0.054,27,"American Amber / Red Ale",16
492,"Devil's Canyon Brewery","Belmont","CA","Kaleidoscope Collaboration 2012",731,NA,NA,"American Black Ale",16
492,"Devil's Canyon Brewery","Belmont","CA","Full Boar Scotch Ale",647,0.074,12,"Scotch Ale / Wee Heavy",16
492,"Devil's Canyon Brewery","Belmont","CA","California Sunshine Rye IPA",730,0.071,85,"American IPA",16
493,"Stone Coast Brewing Company","Portland","ME","Sunsplash Golden Ale (2004)",922,0.045,NA,"American Blonde Ale",12
